Player Name,Team_x,Player Type,Runs,FBalls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras,Fours,Sixes,Overs,Maidens,Score
Jamie Smith,ENG,WK,8.133333333333333,20.866666666666667,0.5,24.947421604802503,0.0,0.0,0.0,0.0,0.6333333333333333,0.06666666666666667,0.0,0.0,1.4333333333333333,0.6,0.0,0.0,12.733333333333333
Joe Root,ENG,ALL,14.182410423452769,26.0814332247557,0.46579804560260585,25.833618003409295,1.5561170553556631,5.570032573289902,5.716612377850163,0.09120521172638436,0.24429967426710097,0.0,0.006514657980456026,0.19218241042345277,1.765472312703583,0.1563517915309446,0.9283387622149837,0.009771986970684038,18.41042345276873
Jofra Archer,ENG,BOWL,1.5833333333333333,3.5,0.19444444444444445,16.19351842018503,2.702968197396456,25.26388888888889,29.916666666666668,0.9305555555555556,0.1388888888888889,0.0,0.0,1.9722222222222223,0.3194444444444444,0.18055555555555555,4.819444444444445,0.16666666666666666,28.38888888888889
Jos Buttler,ENG,WK,8.27,15.213333333333333,0.43666666666666665,25.526290470222225,0.0,0.0,0.0,0.0,0.74,0.12,0.07,0.0,1.4133333333333333,0.57,0.0,0.0,16.313333333333333
Josh Inglis,AUS,WK,5.7105263157894735,13.81578947368421,0.5526315789473685,21.94191696087981,0.0,0.0,0.0,0.0,0.6578947368421053,0.07894736842105263,0.10526315789473684,0.0,1.4473684210526316,0.3684210526315789,0.0,0.0,11.710526315789474
Kagiso Rabada,SA,BOWL,1.2035928143712575,2.934131736526946,0.15568862275449102,10.641194950365678,2.9739326694251367,27.17365269461078,32.4251497005988,1.029940119760479,0.15568862275449102,0.0,0.023952095808383235,2.4790419161676644,0.16766467065868262,0.0718562874251497,5.18562874251497,0.31137724550898205,31.101796407185628
Kamran Ghulam,PAK,BAT,6.153846153846154,16.384615384615383,0.5384615384615384,15.305402930402929,0.6153846153846154,1.2307692307692308,1.8461538461538463,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,1.4615384615384615,0.6923076923076923,0.3076923076923077,0.0,10.76923076923077
Kane Williamson,NZ,BAT,13.892976588628763,29.608695652173914,0.5050167224080268,23.451459837479998,1.2645088667632316,4.424749163879599,4.996655518394649,0.13712374581939799,0.23745819397993312,0.0,0.026755852842809364,0.14715719063545152,2.1872909698996654,0.19732441471571907,0.8127090301003345,0.0,19.103678929765888
Keshav Maharaj,SA,BOWL,1.5277777777777777,4.125,0.25,11.70044165164639,2.931798339836525,24.0,31.069444444444443,0.7361111111111112,0.09722222222222222,0.0,0.013888888888888888,0.5277777777777778,0.4027777777777778,0.027777777777777776,5.125,0.013888888888888888,21.34722222222222
Khushdil Shah,PAK,ALL,7.633333333333334,22.0,0.5666666666666667,19.342081260218723,2.0176406926406925,10.1,13.0,0.6333333333333333,0.0,0.0,0.0,0.16666666666666666,1.0666666666666667,0.36666666666666664,2.1333333333333333,0.2,25.0
Kuldeep Yadav,IND,BOWL,0.9523809523809523,2.802721088435374,0.1360544217687075,10.373239694912284,3.419465184255023,30.564625850340136,36.34013605442177,1.1904761904761905,0.061224489795918366,0.0,0.006802721088435374,0.7142857142857143,0.09523809523809523,0.0,5.979591836734694,0.0,32.625850340136054
Liam Livingstone,ENG,ALL,6.368852459016393,13.680327868852459,0.4016393442622951,18.84252357673111,2.190032911591469,11.51639344262295,11.688524590163935,0.27049180327868855,0.22950819672131148,0.0,0.0,0.3114754098360656,0.9590163934426229,0.6557377049180327,1.9098360655737705,0.0,14.844262295081966
Lockie Ferguson,NZ,BOWL,0.7547169811320755,2.3207547169811322,0.16037735849056603,9.726132303093573,3.317595909882581,29.528301886792452,31.67924528301887,0.9245283018867925,0.11320754716981132,0.0,0.018867924528301886,2.5,0.05660377358490566,0.02830188679245283,5.066037735849057,0.0,25.339622641509433
